grill,private entrance,free parking,review_scores_location,resort access,review_scores_rating,bedrooms,beds,pool,host_acceptance_rate,reviews_per_month,minimum_maximum_nights,minimum_minimum_nights,bathrooms,neighbourhood_cleansed_num,accommodates,hot tub,fireplace,price,id,host_is_superhost,prop_Entire condo,prop_Entire guest suite,prop_Entire guesthouse,prop_Entire home,prop_Entire rental unit,prop_Entire townhouse,prop_Hotel,prop_Private room,room_Entire home/apt,room_Private room
1,0,1,5,0,5,1,2,1,100,1.71,1125,2,1,19,5,0,0,219,7.53717E+17,0,0,0,0,0,1,0,0,0,1,0
0,0,0,3.67,0,4.33,3,5,0,100,2.62,28,2,2,2,8,0,0,144,7.53762E+17,0,0,0,0,1,0,0,0,0,1,0
1,0,1,4.75,0,4.83,1,1,0,100,1.62,28,1,1.5,2,2,0,0,101,7.53866E+17,0,0,0,0,0,0,0,0,1,0,1
1,1,1,4.9,0,4.9,2,2,0,98,1.57,1125,1,2,5,4,0,0,163,7.54222E+17,1,0,0,0,1,0,0,0,0,1,0
0,0,0,5,0,5,1,1,0,100,0.64,365,2,1,19,3,0,0,120,7.54277E+17,0,0,0,0,0,1,0,0,0,1,0
1,0,0,4.91,0,4.87,4,9,0,100,3.11,1125,1,2,8,10,0,0,220,7.54566E+17,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.84,0,4.93,1,1,0,68,9.73,365,1,1,35,2,0,0,50,7.54588E+17,0,0,0,0,0,0,0,0,1,0,1
0,1,0,5,0,5,1,2,0,100,0.91,1125,1,1,4,2,0,0,60,7.54636E+17,1,1,0,0,0,0,0,0,0,1,0
0,0,0,4.6,0,3.6,3,6,0,100,0.98,1125,1,3,17,10,0,1,365,7.54991E+17,0,1,0,0,0,0,0,0,0,1,0
0,0,1,5,0,5,3,6,0,100,0.36,1125,1,3,17,8,0,1,305,7.54995E+17,0,1,0,0,0,0,0,0,0,1,0
0,0,0,4.67,0,4,3,4,0,100,0.52,1125,1,3,17,6,0,2,205,7.54995E+17,0,1,0,0,0,0,0,0,0,1,0
0,0,0,5,0,4.67,3,6,0,100,0.46,1125,1,3,17,8,0,2,379,7.54996E+17,0,1,0,0,0,0,0,0,0,1,0
1,1,1,4.8,0,4.8,3,6,0,100,0.87,1125,1,3,17,10,0,2,280,7.54996E+17,0,1,0,0,0,0,0,0,0,1,0
0,0,1,4.75,0,4.25,3,4,0,100,0.69,1125,2,3,17,6,0,0,251,7.54996E+17,0,1,0,0,0,0,0,0,0,1,0
0,0,1,5,0,5,3,6,0,100,1.45,1125,1,3,17,8,0,1,315,7.54996E+17,0,1,0,0,0,0,0,0,0,1,0
0,0,0,4.5,0,4.5,3,4,0,100,2,1125,1,3,17,8,0,1,229,7.54996E+17,0,1,0,0,0,0,0,0,0,1,0
1,1,1,4.89,0,5,2,2,0,98,1.38,1125,1,2,12,4,0,0,610,7.55008E+17,1,0,0,0,1,0,0,0,0,1,0
1,1,0,4.96,0,4.91,1,3,1,100,3.3,1125,1,1,19,5,0,0,222,7.55246E+17,1,0,0,0,0,1,0,0,0,1,0
0,1,1,4.58,0,4.83,2,5,0,100,1.61,1125,1,2,5,8,0,0,262,7.55327E+17,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4.56,0,4.78,3,6,0,100,1.21,365,2,3,5,10,0,0,222,7.55623E+17,1,1,0,0,0,0,0,0,0,1,0
0,1,0,4.8,0,5,1,4,0,100,4.73,1125,2,1,19,6,0,0,225,7.55656E+17,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4.57,0,4.95,4,5,1,99,4.77,1125,2,4,5,12,0,0,108,7.55754E+17,0,0,0,0,0,0,1,0,0,1,0
0,1,1,4.5,0,4.81,4,4,1,99,3.45,1125,2,4,5,12,0,0,123,7.5578E+17,0,0,0,0,0,0,1,0,0,1,0
1,1,0,4.88,0,4.75,3,3,0,97,1.15,365,2,3,18,8,0,0,221,7.55809E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,0,4.85,0,4.68,2,4,0,100,6.38,1125,1,1,19,6,0,0,149,7.55948E+17,1,0,0,0,0,0,1,0,0,1,0
1,0,1,5,0,5,1,2,1,21,0.18,365,2,1,15,4,1,0,199,7.56016E+17,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,0,0,1,2,1,21,2.359074492,365,2,1,15,4,1,0,199,7.56019E+17,0,0,0,0,0,1,0,0,0,1,0
1,0,1,3.5,0,4,1,2,1,21,0.36,365,2,1,15,4,1,0,199,7.56021E+17,0,0,0,0,0,1,0,0,0,1,0
1,0,1,5,0,5,2,3,1,21,0.28,365,2,2,15,6,1,0,299,7.56022E+17,0,0,0,0,0,1,0,0,0,1,0
1,0,1,5,0,5,2,3,1,21,0.52,365,2,2,15,6,1,0,299,7.56024E+17,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,0,0,2,3,1,21,2.359074492,365,2,2,15,6,1,0,299,7.56029E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,2,2,0,99,2.359074492,365,30,2,15,4,0,0,123,7.56132E+17,0,0,0,0,0,1,0,0,0,1,0
1,1,1,0,0,0,4,4,0,99,2.359074492,1125,28,3,3,8,0,0,284,7.56463E+17,1,0,0,0,1,0,0,0,0,1,0
1,0,0,4.93,0,4.21,1,2,1,100,2.63,1125,1,1,19,4,0,0,189,7.56496E+17,0,1,0,0,0,0,0,0,0,1,0
1,0,1,4.8,0,5,3,5,0,100,1.44,1125,1,2.5,16,12,0,0,217,7.57092E+17,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.83,0,5,1,2,1,96,4.29,365,1,1,19,4,0,1,145,7.57185E+17,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,1,1,1,40,2.359074492,365,1,1,15,2,0,0,256,7.57222E+17,0,0,0,0,0,0,0,0,1,0,1
0,1,1,4.8,0,4.4,3,6,0,93,0.74,365,2,2,21,10,0,0,207,7.57241E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,4,6,0,97,2.359074492,365,2,4,17,12,0,0,426,7.57355E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,0,4,0,4,4,7,0,97,0.17,365,1,3,17,12,0,0,460,7.57355E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,0,4.67,0,4.5,4,6,0,97,1.08,365,1,4,17,12,0,0,265,7.57355E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,0,4.89,0,4.67,4,6,0,97,1.7,365,2,4,17,12,0,0,437,7.57355E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,0,3,0,3,4,6,0,97,0.34,365,2,3,17,12,0,0,446,7.57355E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,0,4.67,0,4.33,4,7,0,97,0.43,365,1,3,17,12,0,0,453,7.57355E+17,0,0,0,0,1,0,0,0,0,1,0
1,0,0,5,0,4.83,1,2,1,100,4.96,27,1,1,19,6,0,0,237,7.57428E+17,1,0,0,0,0,1,0,0,0,1,0
0,0,1,4.8,0,5,1,1,0,92,1.96,7,1,1,20,2,0,0,89,7.57522E+17,0,0,0,0,0,0,0,0,1,0,1
0,1,0,0,0,0,1,1,0,99,2.359074492,365,30,1,21,2,0,0,96,7.5758E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,1,0,0,0,3,7,0,99,2.359074492,45,2,3.5,19,10,0,0,441,7.57872E+17,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.68,0,4.61,3,6,0,99,4.49,26,1,3.5,8,10,0,0,99,7.57913E+17,1,0,0,0,0,0,1,0,0,1,0
1,1,1,0,0,0,8,20,0,100,2.359074492,46,1,6.5,21,16,0,0,201,7.58033E+17,0,0,0,0,0,0,1,0,0,1,0
0,0,1,0,0,0,3,7,0,100,2.359074492,1125,1,2.5,19,10,0,0,600,7.58059E+17,0,0,0,0,1,0,0,0,0,1,0
1,0,1,4.78,0,4.92,1,2,1,100,5.02,30,1,1,19,4,0,0,199,7.58063E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,1,0,0,0,2,3,0,99,2.359074492,1125,30,2.5,4,6,0,1,147,7.58069E+17,0,0,0,0,0,0,1,0,0,1,0
0,1,0,4.5,0,5,4,7,0,97,0.29,365,2,3.5,17,12,0,0,272,7.58072E+17,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,2,2,0,100,2.359074492,1125,4,2,17,4,0,0,216,7.58194E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,1,4.67,0,4.93,1,1,0,94,4.49,14,1,1,9,2,0,0,96,7.58236E+17,1,0,0,0,1,0,0,0,0,1,0
1,0,1,0,0,0,3,2,0,96,2.359074492,60,30,2.5,20,5,1,0,170,7.58335E+17,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.77,0,4.95,3,5,0,99,3.77,8,2,3,8,6,0,0,249,7.58619E+17,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.5,0,4.83,2,3,1,100,1.73,1125,2,2,2,5,0,0,173,7.58643E+17,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,3,6,0,39,2.359074492,365,3,2,8,10,0,0,318,7.58662E+17,0,0,0,0,1,0,0,0,0,1,0
1,1,0,4.93,0,4.93,1,3,1,97,2.1,365,1,1,19,4,0,1,266,7.59348E+17,1,0,0,0,0,1,0,0,0,1,0
1,1,1,5,0,5,1,2,1,98,4.31,27,1,1,19,4,0,0,154,7.59554E+17,1,0,0,0,0,1,0,0,0,1,0
0,0,1,4.5,0,4.6,2,3,1,100,1.73,1125,1,2,2,6,0,0,190,7.59616E+17,1,0,0,0,0,1,0,0,0,1,0
0,1,1,0,0,0,2,2,0,100,2.359074492,180,30,1,21,8,0,0,97,7.60102E+17,0,1,0,0,0,0,0,0,0,1,0
1,0,1,4.89,0,4.61,4,14,0,99,2.78,100,2,4,17,12,0,0,325,7.60166E+17,1,0,0,0,1,0,0,0,0,1,0
1,0,1,0,0,0,4,4,0,88,2.359074492,365,30,4,23,9,0,0,369,7.60324E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.83,0,4.83,2,3,0,99,0.87,14,2,2,7,5,0,1,205,7.60743E+17,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.5,0,4.84,1,1,0,100,4.75,14,2,1,20,2,0,0,67,7.60764E+17,1,0,0,0,0,1,0,0,0,1,0
1,0,0,4.87,0,4.74,2,4,1,100,4.6,1125,1,2,19,6,0,0,156,7.60795E+17,1,0,0,0,0,1,0,0,0,1,0
0,1,1,4.5,0,5,3,7,0,88,1.46,365,1,2.5,2,10,0,0,413,7.60886E+17,0,0,0,0,0,0,1,0,0,1,0
0,1,1,4.89,0,4.94,4,5,0,99,2.58,42,1,3,7,11,0,0,302,7.60917E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,0,4,0,3.5,4,8,0,97,0.7,365,2,3.5,18,12,0,0,303,7.60946E+17,0,0,0,0,1,0,0,0,0,1,0
0,0,1,5,0,5,1,3,0,83,0.69,1125,30,1,27,2,0,0,49,7.60946E+17,0,0,0,0,0,0,0,0,1,0,1
0,0,1,5,0,5,2,2,0,100,0.48,1125,180,2.5,14,5,0,0,100,7.61133E+17,0,0,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,1,1,0,99,2.359074492,365,30,1,19,2,0,0,103,7.6117E+17,0,0,0,0,0,1,0,0,0,1,0
1,1,0,4.94,0,4.94,1,4,1,100,5.03,365,1,1,19,4,0,0,242,7.61193E+17,1,0,0,0,0,1,0,0,0,1,0
1,0,1,0,0,0,3,3,0,50,2.359074492,60,3,2.5,24,6,1,0,350,7.61499E+17,0,0,0,0,1,0,0,0,0,1,0
1,0,1,4.48,0,4.76,1,2,1,100,3.77,27,2,1,21,4,0,0,199,7.6154E+17,1,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,3,3,0,100,2.359074492,365,30,1,5,6,0,0,98,7.61558E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,1,0,0,0,6,24,0,98,2.359074492,30,2,6,5,16,0,0,982,7.61576E+17,1,0,0,0,0,0,1,0,0,1,0
1,1,1,4.77,0,5,1,1,0,100,5.57,1125,1,1,8,2,0,0,68,7.61606E+17,0,0,0,0,0,0,0,0,1,0,1
0,0,1,4.75,0,4.67,1,1,0,100,2.01,60,2,1,8,2,0,0,140,7.61622E+17,0,0,0,0,1,0,0,0,0,1,0
1,1,1,4.84,0,5,1,1,0,100,7.97,1125,1,1,8,2,0,0,68,7.61622E+17,0,0,0,0,0,0,0,0,1,0,1
1,1,1,5,0,4.5,2,2,0,100,0.79,365,1,1,8,4,0,0,130,7.61622E+17,0,0,0,0,1,0,0,0,0,1,0
1,0,0,4.93,0,4.86,1,1,1,100,4.33,1125,1,1,19,4,0,0,101,7.61628E+17,1,0,0,0,0,1,0,0,0,1,0
1,0,0,5,0,4.73,1,1,1,100,5.08,1125,1,1,19,4,0,0,105,7.61645E+17,1,0,0,0,0,1,0,0,0,1,0
1,0,0,4.88,0,4.54,2,2,1,100,3.55,1125,1,2,19,6,0,0,156,7.6165E+17,1,0,0,0,0,1,0,0,0,1,0
1,1,1,4.65,0,4.88,4,5,0,98,2.43,1125,2,4,2,12,0,0,246,7.61675E+17,1,0,0,0,1,0,0,0,0,1,0
0,1,0,4.12,0,4.88,2,3,0,100,2.9,1125,2,1.5,2,6,0,0,229,7.61675E+17,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.5,0,4.9,2,4,0,100,1.44,1125,2,1.5,2,6,0,0,190,7.61676E+17,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.33,0,4.89,1,1,0,99,1.41,14,1,1,9,2,0,0,91,7.61744E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.33,0,5,4,8,0,99,0.76,2,2,3.5,5,12,0,0,357,7.6192E+17,0,0,0,0,1,0,0,0,0,1,0
1,1,0,4.94,1,4.88,1,4,1,99,5.33,1125,1,1,19,6,0,0,271,7.61922E+17,0,0,0,0,0,1,0,0,0,1,0
1,0,1,5,0,5,4,2,0,100,1,1125,30,3,5,5,0,0,102,7.61926E+17,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,1,2,1,94,2.359074492,1125,28,1,26,3,0,0,58,7.62307E+17,1,0,0,0,0,1,0,0,0,1,0
0,1,0,5,0,5,3,6,0,100,3.44,365,2,2.5,6,10,0,0,360,7.62317E+17,1,0,0,0,1,0,0,0,0,1,0
0,1,1,5,0,5,8,9,1,99,2.42,1125,2,8,5,16,0,0,268,7.62337E+17,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.56,0,4.81,3,3,0,100,3.89,1125,30,2.5,17,6,0,0,201,7.62515E+17,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.93,0,5,1,2,1,99,2.28,1125,1,1,19,2,0,0,193,7.62648E+17,1,0,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,1,1,0,99,2.359074492,365,30,1,21,2,0,0,136,7.62654E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,1,0,0,0,3,4,0,99,2.359074492,1125,2,2.5,5,8,0,0,337,7.63033E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,1,5,0,5,4,8,0,100,0.69,29,2,4,5,12,0,0,216,7.63101E+17,1,0,0,0,0,0,1,0,0,1,0
1,1,1,4.7,0,4.8,4,5,0,99,1.49,1125,2,2.5,8,10,1,1,570,7.63126E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.88,0,5,2,3,1,100,4.02,1125,2,1,17,6,0,0,142,7.6318E+17,1,1,0,0,0,0,0,0,0,1,0
0,0,1,4.92,0,4.69,1,2,1,100,2.03,365,1,1,19,6,0,0,314,7.63633E+17,0,0,0,0,0,1,0,0,0,1,0
1,1,1,4.63,0,4.75,8,15,0,96,1.33,365,1,6,5,16,0,1,797,7.63897E+17,0,0,0,0,1,0,0,0,0,1,0
1,0,0,4.91,0,5,2,3,1,100,2.06,1125,1,2,19,6,0,1,311,7.64453E+17,1,0,0,0,0,1,0,0,0,1,0
1,0,1,5,0,5,1,1,1,67,0.37,365,30,1,18,2,0,0,80,7.64501E+17,0,0,0,0,0,1,0,0,0,1,0
0,0,1,4.73,0,4.91,4,9,0,99,1.91,365,1,4,2,12,0,0,258,7.6464E+17,1,0,0,0,1,0,0,0,0,1,0
0,1,0,4.07,0,4.93,3,11,0,100,2.15,1125,1,3,21,10,0,0,600,7.65089E+17,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.89,0,4.89,1,3,1,93,3.29,1125,2,1,31,4,0,1,99,7.65224E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,1,5,0,4,4,5,0,99,0.4,2,2,3.5,19,10,0,0,327,7.65248E+17,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,3,3,1,92,2.359074492,730,30,2,28,6,0,1,140,7.65254E+17,0,0,0,0,1,0,0,0,0,1,0
1,0,1,4.93,0,5,4,9,0,100,3.13,1125,1,4.5,17,12,1,1,766,7.6527E+17,1,0,0,0,1,0,0,0,0,1,0
1,1,0,4.33,0,5,8,10,0,97,1.3,365,2,9,21,16,0,0,727,7.65289E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.73,0,4.95,4,13,0,100,3.4,45,2,4,2,12,0,0,256,7.6529E+17,1,0,0,0,0,0,1,0,0,1,0
0,0,1,0,0,0,1,1,0,0,2.359074492,180,90,1,26,2,0,0,79,7.6537E+17,0,0,0,0,0,1,0,0,0,1,0
1,0,1,5,0,5,9,9,0,100,1,1125,2,6,21,16,0,0,374,7.65426E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.62,0,4.85,3,7,0,95,2.09,1125,1,3.5,14,10,0,0,240,7.65432E+17,0,0,0,0,1,0,0,0,0,1,0
1,0,1,3.71,0,4.43,3,6,0,100,1.79,1125,3,2,21,8,0,0,216,7.65518E+17,0,0,0,0,1,0,0,0,0,1,0
1,0,1,0,0,0,2,4,1,38,2.359074492,365,2,2,15,6,1,0,313,7.65981E+17,1,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,2,4,1,38,2.359074492,365,2,2,15,6,1,0,247,7.65981E+17,1,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,2,4,1,38,2.359074492,365,2,2,15,6,1,0,247,7.65981E+17,1,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,2,4,1,38,2.359074492,365,2,2,15,6,1,0,247,7.65981E+17,1,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,2,4,1,38,2.359074492,365,2,2,15,6,1,0,247,7.65981E+17,1,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,2,4,1,38,2.359074492,365,2,2,15,6,1,0,247,7.65981E+17,1,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,2,4,1,38,2.359074492,365,2,2,15,6,1,0,247,7.65981E+17,1,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,2,4,1,38,2.359074492,365,2,2,15,6,1,0,247,7.65981E+17,1,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,2,4,1,38,2.359074492,365,2,2,15,6,1,0,247,7.65982E+17,1,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,1,2,1,38,2.359074492,365,2,1,15,4,1,0,240,7.65982E+17,1,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,2,2,1,38,2.359074492,365,2,1,15,4,1,0,189,7.65982E+17,1,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,2,2,1,38,2.359074492,365,2,1,15,4,1,0,189,7.65982E+17,1,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,1,2,1,38,2.359074492,365,2,1,15,4,1,0,189,7.65982E+17,1,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,1,2,1,38,2.359074492,365,2,1,15,4,1,0,189,7.65982E+17,1,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,1,2,1,38,2.359074492,365,2,1,15,4,1,0,189,7.65982E+17,1,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,1,2,1,38,2.359074492,365,2,1,15,4,1,0,189,7.65982E+17,1,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,1,2,1,38,2.359074492,365,2,1,15,4,1,0,189,7.65982E+17,1,1,0,0,0,0,0,0,0,1,0
1,1,0,5,0,5,1,2,0,100,0.87,1125,30,1,26,4,0,0,95,7.66034E+17,0,0,0,0,0,0,0,0,1,0,1
0,1,1,4.57,0,5,3,6,0,100,1.17,1125,2,3.5,20,10,0,2,149,7.66061E+17,1,0,0,0,0,0,1,0,0,1,0
0,0,1,4.22,0,4.33,4,5,0,98,1.7,1125,2,4,2,10,0,0,265,7.66098E+17,1,0,0,0,1,0,0,0,0,1,0
0,1,0,5,0,4.97,2,3,0,99,4.47,45,2,2,24,6,0,1,140,7.66191E+17,0,0,0,0,1,0,0,0,0,1,0
1,0,0,4.94,0,4.94,2,2,1,100,2.6,1125,2,2,19,5,0,0,301,7.66226E+17,1,0,0,0,0,1,0,0,0,1,0
1,0,0,5,0,5,1,1,1,99,0.36,365,1,1,19,2,1,1,175,7.66505E+17,1,0,0,0,0,0,0,1,0,1,0
1,0,0,5,0,5,2,2,1,99,1.15,999,1,2,19,4,1,0,331,7.66527E+17,1,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,1,1,0,29,2.359074492,90,30,1,21,1,0,0,35,7.66798E+17,0,0,0,0,0,0,0,0,1,0,1
0,0,1,0,0,0,1,1,1,98,2.359074492,180,30,1,19,4,0,1,190,7.66822E+17,0,1,0,0,0,0,0,0,0,1,0
1,1,1,4.57,0,4.86,4,7,0,99,1.21,1125,2,3.5,5,10,0,0,336,7.66839E+17,1,0,0,0,1,0,0,0,0,1,0
1,0,0,4.56,0,4.67,2,2,1,100,1.45,1125,2,1,19,4,0,0,230,7.66889E+17,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,1,1,0,99,2.359074492,365,31,1,18,2,0,0,500,7.68065E+17,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,1,1,0,95,2.359074492,1125,30,1,15,1,0,0,90,7.68109E+17,1,0,1,0,0,0,0,0,0,1,0
0,1,1,5,0,4.67,1,3,1,99,0.93,3,3,1,19,4,0,0,190,7.68659E+17,0,0,0,0,0,1,0,0,0,1,0
0,0,1,4.83,0,4.63,2,2,1,94,3.58,1125,1,2,27,6,0,0,164,7.68872E+17,0,0,0,0,0,1,0,0,0,1,0
1,1,1,4.71,0,4.86,1,1,0,97,6.7,2,1,1,14,1,1,0,48,7.69005E+17,1,0,0,0,0,0,0,0,1,0,1
1,1,1,4.94,0,4.96,1,2,0,97,7.5,1125,1,1,14,4,0,2,87,7.69079E+17,1,0,0,0,0,1,0,0,0,1,0
0,1,1,0,0,0,3,4,0,100,2.359074492,365,30,2,18,5,0,0,179,7.69506E+17,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.71,0,4.83,3,4,0,100,4.32,365,2,3,2,10,0,0,222,7.69662E+17,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.25,0,4.75,1,1,0,91,2.08,365,2,1.5,2,2,0,0,200,7.69664E+17,0,0,1,0,0,0,0,0,0,1,0
0,1,1,4.98,0,4.98,1,2,0,100,7.01,1125,1,1,6,4,0,0,140,7.69727E+17,1,0,0,0,1,0,0,0,0,1,0
0,1,1,0,0,0,1,1,0,100,2.359074492,1125,4,1,4,2,0,0,60,7.70297E+17,1,0,0,0,0,1,0,0,0,1,0
1,0,0,4.86,0,4.82,2,2,1,100,4.33,1125,1,2,19,6,0,0,156,7.7032E+17,1,0,0,0,0,1,0,0,0,1,0
1,0,0,4.86,0,4.74,1,3,1,100,5.38,1125,1,1,19,4,0,0,106,7.70322E+17,1,0,0,0,0,1,0,0,0,1,0
1,0,0,4.96,0,4.91,2,4,1,100,3.42,1125,1,2,19,6,0,0,161,7.70324E+17,1,0,0,0,0,1,0,0,0,1,0
1,0,0,4.94,0,4.79,1,1,1,100,4.93,1125,1,1,19,4,0,0,101,7.70328E+17,1,0,0,0,0,1,0,0,0,1,0
1,0,0,4.9,0,4.87,2,4,1,100,4.59,1125,1,2,19,6,0,0,153,7.70329E+17,1,0,0,0,0,1,0,0,0,1,0
0,1,1,4.78,0,5,4,7,0,100,1.56,1125,1,2.5,5,12,0,0,650,7.70365E+17,1,0,0,0,1,0,0,0,0,1,0
0,0,1,5,0,5,1,2,1,100,0.76,365,30,1,19,4,0,0,115,7.70393E+17,1,0,0,0,0,1,0,0,0,1,0
1,1,0,0,0,0,8,8,0,97,2.359074492,365,2,8,21,16,0,1,838,7.70425E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.64,0,5,2,5,0,100,1.93,1125,1,2,5,8,0,0,144,7.70944E+17,1,1,0,0,0,0,0,0,0,1,0
0,0,1,3,0,2,1,1,0,100,0.36,365,30,1.5,13,1,0,0,30,7.70986E+17,0,0,0,0,0,0,0,0,1,0,1
0,1,1,5,0,5,4,5,0,100,4.09,1125,2,4,18,11,0,1,423,7.71032E+17,1,0,0,0,1,0,0,0,0,1,0
1,0,1,4.67,0,5,4,7,0,83,1.23,28,1,3,5,10,0,1,305,7.71034E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.5,0,5,1,1,0,100,0.39,1125,30,1,16,2,0,0,70,7.711E+17,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,1,1,0,100,2.359074492,1125,28,1,6,2,0,0,93,7.71486E+17,0,0,0,0,0,1,0,0,0,1,0
0,0,1,4.28,0,4.76,2,3,0,98,3.85,1125,1,1,21,5,0,0,117,7.71523E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,1,4.05,0,4.62,1,2,0,98,3.8,1125,1,1,21,3,0,0,118,7.71535E+17,0,0,0,0,0,1,0,0,0,1,0
1,1,1,4.71,0,5,3,6,0,100,5.29,28,1,2.5,2,10,0,0,347,7.71622E+17,1,0,0,0,1,0,0,0,0,1,0
1,0,0,4.97,0,4.84,1,1,1,100,6.31,365,1,1,19,5,0,0,194,7.71819E+17,1,0,0,0,0,1,0,0,0,1,0
0,1,0,5,0,5,1,1,0,100,0.63,365,30,1,35,2,0,0,46,7.71824E+17,0,0,0,0,0,0,0,0,1,0,1
0,0,1,4.6,0,4.8,2,2,0,75,0.74,7,1,1,1,4,0,0,90,7.71842E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,1,0,0,0,1,1,0,100,2.359074492,365,30,1,17,2,0,0,150,7.71954E+17,0,0,0,1,0,0,0,0,0,1,0
1,1,1,0,0,0,4,4,0,100,2.359074492,365,30,3.5,17,8,0,1,400,7.7199E+17,0,0,0,0,1,0,0,0,0,1,0
0,0,0,5,0,5,3,3,0,99,0.76,365,2,4,19,8,0,0,936,7.72393E+17,1,0,0,0,1,0,0,0,0,1,0
0,1,1,3.5,0,4.67,3,11,0,100,1.03,1125,3,3,21,8,0,0,650,7.7243E+17,1,0,0,0,1,0,0,0,0,1,0
0,1,1,5,0,4.67,2,4,0,99,1.01,2,2,2,19,6,0,0,278,7.72444E+17,0,1,0,0,0,0,0,0,0,1,0
0,1,1,5,0,5,2,3,0,99,0.17,1125,2,1.5,2,6,0,1,276,7.72468E+17,0,0,0,0,1,0,0,0,0,1,0
1,0,1,5,0,5,1,1,0,97,0.49,1125,30,1,6,4,0,0,100,7.72535E+17,0,1,0,0,0,0,0,0,0,1,0
0,1,1,4.6,0,4.8,1,2,1,98,3.87,1125,1,1,19,4,0,0,101,7.72674E+17,1,1,0,0,0,0,0,0,0,1,0
1,0,0,5,0,4.9,1,2,1,100,6,27,1,1,19,4,0,0,173,7.72685E+17,1,0,0,0,0,1,0,0,0,1,0
